Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_checklist,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(altitude),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),host-associated_environmental_package,host_body_site,host_length,host_sex,host_subject_id,host_total_mass,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_Name,Sequencing_method,SRA_accession,SRA Study,Temperature,Title
ERR3458588,14Bue1019Ch03A,AMPLICON,501,4475026,PRJEB33555,SAMEA5816642,2743715,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480339,France,Europe,593,France,44.352,5.779,Buech,host-associated,hindgut,12.5,neuter,14Bue1019,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816642,ERS3605238,MiSeq,ERS3605238,ERP116356,23.5,microbiota
ERR3458589,14Bue1019Ch05A,AMPLICON,501,4488861,PRJEB33555,SAMEA5816643,2576341,AIX MARSEILLE UNIVERSITE,7/3/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480340,France,Europe,593,France,44.352,5.779,Buech,host-associated,gills,12.5,neuter,14Bue1019,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816643,ERS3605239,MiSeq,ERS3605239,ERP116356,23.5,microbiota
ERR3458590,14Man1001Cn01A,AMPLICON,501,7135706,PRJEB33555,SAMEA5816644,4235528,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480341,France,Europe,349,France,43.874,5.878,Manosque,host-associated,skin,13,neuter,14Man1001,27,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816644,ERS3605240,MiSeq,ERS3605240,ERP116356,22.5,microbiota
ERR3458591,14Man1001Cn02A,AMPLICON,501,8669018,PRJEB33555,SAMEA5816645,4646573,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480342,France,Europe,349,France,43.874,5.878,Manosque,host-associated,midgut,13,neuter,14Man1001,27,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816645,ERS3605241,MiSeq,ERS3605241,ERP116356,22.5,microbiota
ERR3458592,14Man1001Cn03A,AMPLICON,501,3243451,PRJEB33555,SAMEA5816646,2164525,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480343,France,Europe,349,France,43.874,5.878,Manosque,host-associated,hindgut,13,neuter,14Man1001,27,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816646,ERS3605242,MiSeq,ERS3605242,ERP116356,22.5,microbiota
ERR3458593,14Man1001Cn05A,AMPLICON,501,6877727,PRJEB33555,SAMEA5816647,3831268,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480344,France,Europe,349,France,43.874,5.878,Manosque,host-associated,gills,13,neuter,14Man1001,27,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816647,ERS3605243,MiSeq,ERS3605243,ERP116356,22.5,microbiota
ERR3458594,14Man1011Ch01A,AMPLICON,501,4992522,PRJEB33555,SAMEA5816648,2999205,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480345,France,Europe,349,France,43.877,5.881,Manosque,host-associated,skin,13.5,male,14Man1011,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816648,ERS3605244,MiSeq,ERS3605244,ERP116356,22.5,microbiota
ERR3458595,14Man1011Ch02A,AMPLICON,501,4412784,PRJEB33555,SAMEA5816649,2831423,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480346,France,Europe,349,France,43.877,5.881,Manosque,host-associated,midgut,13.5,male,14Man1011,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816649,ERS3605245,MiSeq,ERS3605245,ERP116356,22.5,microbiota
ERR3458596,14Man1011Ch03A,AMPLICON,501,2633322,PRJEB33555,SAMEA5816650,1850836,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480347,France,Europe,349,France,43.877,5.881,Manosque,host-associated,hindgut,13.5,male,14Man1011,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816650,ERS3605246,MiSeq,ERS3605246,ERP116356,22.5,microbiota
ERR3458597,14Man1011Ch05A,AMPLICON,501,6330829,PRJEB33555,SAMEA5816651,3480238,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480348,France,Europe,349,France,43.877,5.881,Manosque,host-associated,gills,13.5,male,14Man1011,29,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:44Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816651,ERS3605247,MiSeq,ERS3605247,ERP116356,22.5,microbiota
ERR3458598,14Man1012Ch01A,AMPLICON,501,6884849,PRJEB33555,SAMEA5816652,3928464,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480349,France,Europe,349,France,43.878,5.882,Manosque,host-associated,skin,11.5,neuter,14Man1012,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816652,ERS3605248,MiSeq,ERS3605248,ERP116356,22.5,microbiota
ERR3458599,14Man1012Ch02A,AMPLICON,501,8071910,PRJEB33555,SAMEA5816653,4243499,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480350,France,Europe,349,France,43.878,5.882,Manosque,host-associated,midgut,11.5,neuter,14Man1012,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816653,ERS3605249,MiSeq,ERS3605249,ERP116356,22.5,microbiota
ERR3458600,14Man1012Ch03A,AMPLICON,501,3813803,PRJEB33555,SAMEA5816654,2283369,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480351,France,Europe,349,France,43.878,5.882,Manosque,host-associated,hindgut,11.5,neuter,14Man1012,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816654,ERS3605250,MiSeq,ERS3605250,ERP116356,22.5,microbiota
ERR3458601,14Man1012Ch05A,AMPLICON,501,7602637,PRJEB33555,SAMEA5816655,3985568,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480352,France,Europe,349,France,43.878,5.882,Manosque,host-associated,gills,11.5,neuter,14Man1012,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816655,ERS3605251,MiSeq,ERS3605251,ERP116356,22.5,microbiota
ERR3458602,14Man1013Ch01A,AMPLICON,501,6247932,PRJEB33555,SAMEA5816656,3669055,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480353,France,Europe,349,France,43.879,5.883,Manosque,host-associated,skin,11.5,neuter,14Man1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816656,ERS3605252,MiSeq,ERS3605252,ERP116356,22.5,microbiota
ERR3458603,14Man1013Ch02A,AMPLICON,501,6310423,PRJEB33555,SAMEA5816657,3607081,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480354,France,Europe,349,France,43.879,5.883,Manosque,host-associated,midgut,11.5,neuter,14Man1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816657,ERS3605253,MiSeq,ERS3605253,ERP116356,22.5,microbiota
ERR3458604,14Man1013Ch03A,AMPLICON,501,4045140,PRJEB33555,SAMEA5816658,2517880,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480355,France,Europe,349,France,43.879,5.883,Manosque,host-associated,hindgut,11.5,neuter,14Man1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816658,ERS3605254,MiSeq,ERS3605254,ERP116356,22.5,microbiota
ERR3458605,14Man1013Ch05A,AMPLICON,501,6157342,PRJEB33555,SAMEA5816659,3375659,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480356,France,Europe,349,France,43.879,5.883,Manosque,host-associated,gills,11.5,neuter,14Man1013,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816659,ERS3605255,MiSeq,ERS3605255,ERP116356,22.5,microbiota
ERR3458606,14Man1014Ch01A,AMPLICON,501,4510892,PRJEB33555,SAMEA5816660,2888698,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480357,France,Europe,349,France,43.88,5.884,Manosque,host-associated,skin,11.5,male,14Man1014,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816660,ERS3605256,MiSeq,ERS3605256,ERP116356,22.5,microbiota
ERR3458607,14Man1014Ch02A,AMPLICON,501,5702534,PRJEB33555,SAMEA5816661,3170298,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480358,France,Europe,349,France,43.88,5.884,Manosque,host-associated,midgut,11.5,male,14Man1014,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816661,ERS3605257,MiSeq,ERS3605257,ERP116356,22.5,microbiota
ERR3458608,14Man1014Ch03A,AMPLICON,501,3031308,PRJEB33555,SAMEA5816662,1959392,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480359,France,Europe,349,France,43.88,5.884,Manosque,host-associated,hindgut,11.5,male,14Man1014,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816662,ERS3605258,MiSeq,ERS3605258,ERP116356,22.5,microbiota
ERR3458609,14Man1014Ch05A,AMPLICON,501,9598936,PRJEB33555,SAMEA5816663,5256804,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480360,France,Europe,349,France,43.88,5.884,Manosque,host-associated,gills,11.5,male,14Man1014,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816663,ERS3605259,MiSeq,ERS3605259,ERP116356,22.5,microbiota
ERR3458610,14Man1015Ch01A,AMPLICON,501,5228718,PRJEB33555,SAMEA5816664,3176453,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480361,France,Europe,349,France,43.881,5.885,Manosque,host-associated,skin,11,neuter,14Man1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816664,ERS3605260,MiSeq,ERS3605260,ERP116356,22.5,microbiota
ERR3458611,14Man1015Ch02A,AMPLICON,501,9571238,PRJEB33555,SAMEA5816665,4948006,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480362,France,Europe,349,France,43.881,5.885,Manosque,host-associated,midgut,11,neuter,14Man1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816665,ERS3605261,MiSeq,ERS3605261,ERP116356,22.5,microbiota
ERR3458612,14Man1015Ch03A,AMPLICON,501,3654899,PRJEB33555,SAMEA5816666,2294983,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480363,France,Europe,349,France,43.881,5.885,Manosque,host-associated,hindgut,11,neuter,14Man1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816666,ERS3605262,MiSeq,ERS3605262,ERP116356,22.5,microbiota
ERR3458613,14Man1015Ch05A,AMPLICON,501,14005033,PRJEB33555,SAMEA5816667,7452589,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480364,France,Europe,349,France,43.881,5.885,Manosque,host-associated,gills,11,neuter,14Man1015,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816667,ERS3605263,MiSeq,ERS3605263,ERP116356,22.5,microbiota
ERR3458614,14Man1016Ch01A,AMPLICON,501,5474328,PRJEB33555,SAMEA5816669,3298205,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480365,France,Europe,349,France,43.882,5.886,Manosque,host-associated,skin,11.5,neuter,14Man1016,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:45Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816669,ERS3605264,MiSeq,ERS3605264,ERP116356,22.5,microbiota
ERR3458615,14Man1016Ch02A,AMPLICON,501,5667302,PRJEB33555,SAMEA5816670,3315047,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480366,France,Europe,349,France,43.882,5.886,Manosque,host-associated,midgut,11.5,neuter,14Man1016,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816670,ERS3605265,MiSeq,ERS3605265,ERP116356,22.5,microbiota
ERR3458616,14Man1016Ch03A,AMPLICON,501,6431333,PRJEB33555,SAMEA5816671,4141426,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480367,France,Europe,349,France,43.882,5.886,Manosque,host-associated,hindgut,11.5,neuter,14Man1016,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816671,ERS3605266,MiSeq,ERS3605266,ERP116356,22.5,microbiota
ERR3458617,14Man1016Ch05A,AMPLICON,501,5754762,PRJEB33555,SAMEA5816672,3229019,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480368,France,Europe,349,France,43.882,5.886,Manosque,host-associated,gills,11.5,neuter,14Man1016,16,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816672,ERS3605267,MiSeq,ERS3605267,ERP116356,22.5,microbiota
ERR3458618,14Man1017Ch01A,AMPLICON,501,2726262,PRJEB33555,SAMEA5816673,1885612,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480369,France,Europe,349,France,43.883,5.887,Manosque,host-associated,skin,12,neuter,14Man1017,19,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816673,ERS3605268,MiSeq,ERS3605268,ERP116356,22.5,microbiota
ERR3458619,14Man1017Ch02A,AMPLICON,501,4820752,PRJEB33555,SAMEA5816674,2878684,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,midgut,ERX3480370,France,Europe,349,France,43.883,5.887,Manosque,host-associated,midgut,12,neuter,14Man1017,19,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816674,ERS3605269,MiSeq,ERS3605269,ERP116356,22.5,microbiota
ERR3458620,14Man1017Ch03A,AMPLICON,501,2714373,PRJEB33555,SAMEA5816675,1915062,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,hindgut,ERX3480371,France,Europe,349,France,43.883,5.887,Manosque,host-associated,hindgut,12,neuter,14Man1017,19,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816675,ERS3605270,MiSeq,ERS3605270,ERP116356,22.5,microbiota
ERR3458621,14Man1017Ch05A,AMPLICON,501,5698942,PRJEB33555,SAMEA5816676,3083044,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,gills,ERX3480372,France,Europe,349,France,43.883,5.887,Manosque,host-associated,gills,12,neuter,14Man1017,19,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816676,ERS3605271,MiSeq,ERS3605271,ERP116356,22.5,microbiota
ERR3458622,14Man1018Ch01A,AMPLICON,501,4978115,PRJEB33555,SAMEA5816677,3040067,AIX MARSEILLE UNIVERSITE,7/23/14,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Durance_river,skin,ERX3480373,France,Europe,349,France,43.884,5.888,Manosque,host-associated,skin,11,neuter,14Man1018,15,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:46Z,public,Illumina MiSeq,bacteria_archaea,Run1,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816677,ERS3605272,MiSeq,ERS3605272,ERP116356,22.5,microbiota
